LAU2011Level2Code,LAU2011Level2Name,EurostatLAU2011Level2Code,NRSoldLAU2011Level2Code,LAU2011Level1Code,LAU2011Level1Name,EurostatLAU2011Level1Code,NRSoldLAU2011Level1Code,NUTS2008Level3Code,NUTS2008Level3Name,NRSoldNUTS2008Level3Code,NUTS2008Level2Code,NUTS2008Level2Name,NRSoldNUTS2008Level2Code,NUTS2008Level1Code,NUTS2008Level1Name
S31000790,Kildrum and Park,UKM3600053,3152653.00,S30000023,North Lanarkshire,UKM3600,31526.00,UKM36,North Lanarkshire,315.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000791,Seafar and The Village,UKM3600054,3152654.00,S30000023,North Lanarkshire,UKM3600,31526.00,UKM36,North Lanarkshire,315.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000792,Balloch East and Ravenswood,UKM3600055,3152655.00,S30000023,North Lanarkshire,UKM3600,31526.00,UKM36,North Lanarkshire,315.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000793,Balloch West, Blackwood East and Craigmarloch,UKM3600056,3152656.00,S30000023,North Lanarkshire,UKM3600,31526.00,UKM36,North Lanarkshire,315.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000794,Westerwood, Carrickstone and Dullatur,UKM3600057,3152657.00,S30000023,North Lanarkshire,UKM3600,31526.00,UKM36,North Lanarkshire,315.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000795,Abronhill South,UKM3600058,3152658.00,S30000023,North Lanarkshire,UKM3600,31526.00,UKM36,North Lanarkshire,315.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000796,Abronhill Central and North,UKM3600059,3152659.00,S30000023,North Lanarkshire,UKM3600,31526.00,UKM36,North Lanarkshire,315.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000797,Carbrain East,UKM3600060,3152660.00,S30000023,North Lanarkshire,UKM3600,31526.00,UKM36,North Lanarkshire,315.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000798,Carbrain West and Greenfaulds,UKM3600061,3152661.00,S30000023,North Lanarkshire,UKM3600,31526.00,UKM36,North Lanarkshire,315.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000799,Condorrat Central,UKM3600062,3152662.00,S30000023,North Lanarkshire,UKM3600,31526.00,UKM36,North Lanarkshire,315.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000800,Condorrat North and Westfield,UKM3600063,3152663.00,S30000023,North Lanarkshire,UKM3600,31526.00,UKM36,North Lanarkshire,315.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000801,Croy, Kilsyth South And Smithstone,UKM3600064,3152664.00,S30000023,North Lanarkshire,UKM3600,31526.00,UKM36,North Lanarkshire,315.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000802,Queenzieburn and Kilsyth West,UKM3600065,3152665.00,S30000023,North Lanarkshire,UKM3600,31526.00,UKM36,North Lanarkshire,315.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000803,Banton and Kilsyth East,UKM3600066,3152666.00,S30000023,North Lanarkshire,UKM3600,31526.00,UKM36,North Lanarkshire,315.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000804,Moodiesburn East and Blackwood West,UKM3600067,3152667.00,S30000023,North Lanarkshire,UKM3600,31526.00,UKM36,North Lanarkshire,315.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000805,Moodiesburn West and Gartcosh,UKM3600068,3152668.00,S30000023,North Lanarkshire,UKM3600,31526.00,UKM36,North Lanarkshire,315.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000806,Chryston and Auchinloch,UKM3600069,3152669.00,S30000023,North Lanarkshire,UKM3600,31526.00,UKM36,North Lanarkshire,315.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000807,Stepps,UKM3600070,3152670.00,S30000023,North Lanarkshire,UKM3600,31526.00,UKM36,North Lanarkshire,315.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000808,Troon North,UKM3700001,3162701.00,S30000024,South Ayrshire,UKM3700,31627.00,UKM37,South Ayrshire,316.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000809,Troon West,UKM3700002,3162702.00,S30000024,South Ayrshire,UKM3700,31627.00,UKM37,South Ayrshire,316.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000810,Troon East,UKM3700003,3162703.00,S30000024,South Ayrshire,UKM3700,31627.00,UKM37,South Ayrshire,316.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000811,Troon South,UKM3700004,3162704.00,S30000024,South Ayrshire,UKM3700,31627.00,UKM37,South Ayrshire,316.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000812,Prestwick St Ninian's,UKM3700005,3162705.00,S30000024,South Ayrshire,UKM3700,31627.00,UKM37,South Ayrshire,316.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000813,Prestwick St Cuthbert's and Monkton,UKM3700006,3162706.00,S30000024,South Ayrshire,UKM3700,31627.00,UKM37,South Ayrshire,316.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000814,Prestwick St Nicholas',UKM3700007,3162707.00,S30000024,South Ayrshire,UKM3700,31627.00,UKM37,South Ayrshire,316.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000815,Prestwick Kingcase,UKM3700008,3162708.00,S30000024,South Ayrshire,UKM3700,31627.00,UKM37,South Ayrshire,316.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000816,Prestwick Toll,UKM3700009,3162709.00,S30000024,South Ayrshire,UKM3700,31627.00,UKM37,South Ayrshire,316.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000817,Ayr Newton,UKM3700010,3162710.00,S30000024,South Ayrshire,UKM3700,31627.00,UKM37,South Ayrshire,316.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000818,Ayr Lochside,UKM3700011,3162711.00,S30000024,South Ayrshire,UKM3700,31627.00,UKM37,South Ayrshire,316.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000819,Ayr Whitletts,UKM3700012,3162712.00,S30000024,South Ayrshire,UKM3700,31627.00,UKM37,South Ayrshire,316.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000820,Ayr Craigie,UKM3700013,3162713.00,S30000024,South Ayrshire,UKM3700,31627.00,UKM37,South Ayrshire,316.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000821,Ayr Central,UKM3700014,3162714.00,S30000024,South Ayrshire,UKM3700,31627.00,UKM37,South Ayrshire,316.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000822,Ayr Fort,UKM3700015,3162715.00,S30000024,South Ayrshire,UKM3700,31627.00,UKM37,South Ayrshire,316.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000823,Ayr Old Belmont,UKM3700016,3162716.00,S30000024,South Ayrshire,UKM3700,31627.00,UKM37,South Ayrshire,316.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000824,Ayr Forehill,UKM3700017,3162717.00,S30000024,South Ayrshire,UKM3700,31627.00,UKM37,South Ayrshire,316.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000825,Ayr Masonhill,UKM3700018,3162718.00,S30000024,South Ayrshire,UKM3700,31627.00,UKM37,South Ayrshire,316.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000826,Ayr Belmont,UKM3700019,3162719.00,S30000024,South Ayrshire,UKM3700,31627.00,UKM37,South Ayrshire,316.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000827,Ayr Doonfoot and Seafield,UKM3700020,3162720.00,S30000024,South Ayrshire,UKM3700,31627.00,UKM37,South Ayrshire,316.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000828,Ayr Rozelle,UKM3700021,3162721.00,S30000024,South Ayrshire,UKM3700,31627.00,UKM37,South Ayrshire,316.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000829,Dundonald and Loans,UKM3700022,3162722.00,S30000024,South Ayrshire,UKM3700,31627.00,UKM37,South Ayrshire,316.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000830,Tarbolton Symington Craigie,UKM3700023,3162723.00,S30000024,South Ayrshire,UKM3700,31627.00,UKM37,South Ayrshire,316.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000831,Annbank Mossblown St Quivox,UKM3700024,3162724.00,S30000024,South Ayrshire,UKM3700,31627.00,UKM37,South Ayrshire,316.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000832,Coylton and Minishant,UKM3700025,3162725.00,S30000024,South Ayrshire,UKM3700,31627.00,UKM37,South Ayrshire,316.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000833,North Carrick and Maybole West,UKM3700026,3162726.00,S30000024,South Ayrshire,UKM3700,31627.00,UKM37,South Ayrshire,316.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000834,North Carrick and Maybole East,UKM3700027,3162727.00,S30000024,South Ayrshire,UKM3700,31627.00,UKM37,South Ayrshire,316.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000835,South Carrick,UKM3700028,3162728.00,S30000024,South Ayrshire,UKM3700,31627.00,UKM37,South Ayrshire,316.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000836,Girvan Ailsa,UKM3700029,3162729.00,S30000024,South Ayrshire,UKM3700,31627.00,UKM37,South Ayrshire,316.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000837,Girvan Glendoune,UKM3700030,3162730.00,S30000024,South Ayrshire,UKM3700,31627.00,UKM37,South Ayrshire,316.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000838,Lanark North,UKM3800001,3172801.00,S30000025,South Lanarkshire,UKM3800,31728.00,UKM38,South Lanarkshire,317.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000839,Lanark South,UKM3800002,3172802.00,S30000025,South Lanarkshire,UKM3800,31728.00,UKM38,South Lanarkshire,317.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000840,Lesmahagow,UKM3800003,3172803.00,S30000025,South Lanarkshire,UKM3800,31728.00,UKM38,South Lanarkshire,317.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000841,Blackwood,UKM3800004,3172804.00,S30000025,South Lanarkshire,UKM3800,31728.00,UKM38,South Lanarkshire,317.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000842,Clyde Valley,UKM3800005,3172805.00,S30000025,South Lanarkshire,UKM3800,31728.00,UKM38,South Lanarkshire,317.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000843,Biggar/Symington and Black Mount,UKM3800006,3172806.00,S30000025,South Lanarkshire,UKM3800,31728.00,UKM38,South Lanarkshire,317.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000844,Duneaton/Carmichael,UKM3800007,3172807.00,S30000025,South Lanarkshire,UKM3800,31728.00,UKM38,South Lanarkshire,317.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000845,Carstairs/Carnwath,UKM3800008,3172808.00,S30000025,South Lanarkshire,UKM3800,31728.00,UKM38,South Lanarkshire,317.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000846,Douglas,UKM3800009,3172809.00,S30000025,South Lanarkshire,UKM3800,31728.00,UKM38,South Lanarkshire,317.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000847,Carluke/Whitehill,UKM3800010,3172810.00,S30000025,South Lanarkshire,UKM3800,31728.00,UKM38,South Lanarkshire,317.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000848,Carluke/Crawforddyke,UKM3800011,3172811.00,S30000025,South Lanarkshire,UKM3800,31728.00,UKM38,South Lanarkshire,317.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000849,Forth,UKM3800012,3172812.00,S30000025,South Lanarkshire,UKM3800,31728.00,UKM38,South Lanarkshire,317.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000850,Law/Carluke,UKM3800013,3172813.00,S30000025,South Lanarkshire,UKM3800,31728.00,UKM38,South Lanarkshire,317.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000851,Long Calderwood,UKM3800014,3172814.00,S30000025,South Lanarkshire,UKM3800,31728.00,UKM38,South Lanarkshire,317.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000852,Calderglen,UKM3800015,3172815.00,S30000025,South Lanarkshire,UKM3800,31728.00,UKM38,South Lanarkshire,317.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000853,Blacklaw,UKM3800016,3172816.00,S30000025,South Lanarkshire,UKM3800,31728.00,UKM38,South Lanarkshire,317.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000854,Morrishall,UKM3800017,3172817.00,S30000025,South Lanarkshire,UKM3800,31728.00,UKM38,South Lanarkshire,317.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000855,Maxwelton,UKM3800018,3172818.00,S30000025,South Lanarkshire,UKM3800,31728.00,UKM38,South Lanarkshire,317.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000856,East Mains,UKM3800019,3172819.00,S30000025,South Lanarkshire,UKM3800,31728.00,UKM38,South Lanarkshire,317.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000857,West Mains,UKM3800020,3172820.00,S30000025,South Lanarkshire,UKM3800,31728.00,UKM38,South Lanarkshire,317.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000858,Duncanrig,UKM3800021,3172821.00,S30000025,South Lanarkshire,UKM3800,31728.00,UKM38,South Lanarkshire,317.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000859,Westwoodhill,UKM3800022,3172822.00,S30000025,South Lanarkshire,UKM3800,31728.00,UKM38,South Lanarkshire,317.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000860,Headhouse,UKM3800023,3172823.00,S30000025,South Lanarkshire,UKM3800,31728.00,UKM38,South Lanarkshire,317.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000861,Heatheryknowe,UKM3800024,3172824.00,S30000025,South Lanarkshire,UKM3800,31728.00,UKM38,South Lanarkshire,317.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000862,Greenhills,UKM3800025,3172825.00,S30000025,South Lanarkshire,UKM3800,31728.00,UKM38,South Lanarkshire,317.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000863,Whitehills,UKM3800026,3172826.00,S30000025,South Lanarkshire,UKM3800,31728.00,UKM38,South Lanarkshire,317.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000864,Hairmyres/Crosshouse,UKM3800027,3172827.00,S30000025,South Lanarkshire,UKM3800,31728.00,UKM38,South Lanarkshire,317.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000865,Mossneuk/Kittoch,UKM3800028,3172828.00,S30000025,South Lanarkshire,UKM3800,31728.00,UKM38,South Lanarkshire,317.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000866,Stewartfield,UKM3800029,3172829.00,S30000025,South Lanarkshire,UKM3800,31728.00,UKM38,South Lanarkshire,317.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000867,Lindsay,UKM3800030,3172830.00,S30000025,South Lanarkshire,UKM3800,31728.00,UKM38,South Lanarkshire,317.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000868,Avondale North,UKM3800031,3172831.00,S30000025,South Lanarkshire,UKM3800,31728.00,UKM38,South Lanarkshire,317.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000869,Avondale South,UKM3800032,3172832.00,S30000025,South Lanarkshire,UKM3800,31728.00,UKM38,South Lanarkshire,317.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000870,Blantyre West,UKM3800033,3172833.00,S30000025,South Lanarkshire,UKM3800,31728.00,UKM38,South Lanarkshire,317.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000871,Coatshill/Low Blantyre,UKM3800034,3172834.00,S30000025,South Lanarkshire,UKM3800,31728.00,UKM38,South Lanarkshire,317.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000872,Burnbank/Blantyre,UKM3800035,3172835.00,S30000025,South Lanarkshire,UKM3800,31728.00,UKM38,South Lanarkshire,317.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000873,High Blantyre,UKM3800036,3172836.00,S30000025,South Lanarkshire,UKM3800,31728.00,UKM38,South Lanarkshire,317.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000874,Hamilton Centre North,UKM3800037,3172837.00,S30000025,South Lanarkshire,UKM3800,31728.00,UKM38,South Lanarkshire,317.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000875,Whitehill,UKM3800038,3172838.00,S30000025,South Lanarkshire,UKM3800,31728.00,UKM38,South Lanarkshire,317.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000876,Bothwell South,UKM3800039,3172839.00,S30000025,South Lanarkshire,UKM3800,31728.00,UKM38,South Lanarkshire,317.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000877,Uddingston South/Bothwell,UKM3800040,3172840.00,S30000025,South Lanarkshire,UKM3800,31728.00,UKM38,South Lanarkshire,317.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000878,Uddingston,UKM3800041,3172841.00,S30000025,South Lanarkshire,UKM3800,31728.00,UKM38,South Lanarkshire,317.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000879,Hillhouse,UKM3800042,3172842.00,S30000025,South Lanarkshire,UKM3800,31728.00,UKM38,South Lanarkshire,317.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000880,Udston,UKM3800043,3172843.00,S30000025,South Lanarkshire,UKM3800,31728.00,UKM38,South Lanarkshire,317.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000881,Wellhall/Earnock,UKM3800044,3172844.00,S30000025,South Lanarkshire,UKM3800,31728.00,UKM38,South Lanarkshire,317.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000882,Earnock,UKM3800045,3172845.00,S30000025,South Lanarkshire,UKM3800,31728.00,UKM38,South Lanarkshire,317.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000883,Woodhead/Meikle Earnock,UKM3800046,3172846.00,S30000025,South Lanarkshire,UKM3800,31728.00,UKM38,South Lanarkshire,317.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000884,Hamilton Centre/Ferniegair,UKM3800047,3172847.00,S30000025,South Lanarkshire,UKM3800,31728.00,UKM38,South Lanarkshire,317.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000885,Low Waters,UKM3800048,3172848.00,S30000025,South Lanarkshire,UKM3800,31728.00,UKM38,South Lanarkshire,317.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000886,Silvertonhill,UKM3800049,3172849.00,S30000025,South Lanarkshire,UKM3800,31728.00,UKM38,South Lanarkshire,317.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000887,Cadzow,UKM3800050,3172850.00,S30000025,South Lanarkshire,UKM3800,31728.00,UKM38,South Lanarkshire,317.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000888,Dalserf,UKM3800051,3172851.00,S30000025,South Lanarkshire,UKM3800,31728.00,UKM38,South Lanarkshire,317.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000889,Larkhall East,UKM3800052,3172852.00,S30000025,South Lanarkshire,UKM3800,31728.00,UKM38,South Lanarkshire,317.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000890,Larkhall West,UKM3800053,3172853.00,S30000025,South Lanarkshire,UKM3800,31728.00,UKM38,South Lanarkshire,317.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000891,Larkhall South,UKM3800054,3172854.00,S30000025,South Lanarkshire,UKM3800,31728.00,UKM38,South Lanarkshire,317.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000892,Stonehouse,UKM3800055,3172855.00,S30000025,South Lanarkshire,UKM3800,31728.00,UKM38,South Lanarkshire,317.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000893,Rutherglen West,UKM3800056,3172856.00,S30000025,South Lanarkshire,UKM3800,31728.00,UKM38,South Lanarkshire,317.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000894,Stonelaw,UKM3800057,3172857.00,S30000025,South Lanarkshire,UKM3800,31728.00,UKM38,South Lanarkshire,317.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000895,Bankhead,UKM3800058,3172858.00,S30000025,South Lanarkshire,UKM3800,31728.00,UKM38,South Lanarkshire,317.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000896,Spittal/Blairbeth,UKM3800059,3172859.00,S30000025,South Lanarkshire,UKM3800,31728.00,UKM38,South Lanarkshire,317.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000897,Burgh,UKM3800060,3172860.00,S30000025,South Lanarkshire,UKM3800,31728.00,UKM38,South Lanarkshire,317.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000898,Cairns,UKM3800061,3172861.00,S30000025,South Lanarkshire,UKM3800,31728.00,UKM38,South Lanarkshire,317.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000899,Hallside,UKM3800062,3172862.00,S30000025,South Lanarkshire,UKM3800,31728.00,UKM38,South Lanarkshire,317.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000900,Cambuslang Central,UKM3800063,3172863.00,S30000025,South Lanarkshire,UKM3800,31728.00,UKM38,South Lanarkshire,317.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000901,Cathkin/Springhall,UKM3800064,3172864.00,S30000025,South Lanarkshire,UKM3800,31728.00,UKM38,South Lanarkshire,317.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000902,Fernhill,UKM3800065,3172865.00,S30000025,South Lanarkshire,UKM3800,31728.00,UKM38,South Lanarkshire,317.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000903,Kirkhill/Whitlawburn,UKM3800066,3172866.00,S30000025,South Lanarkshire,UKM3800,31728.00,UKM38,South Lanarkshire,317.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000904,Eastfield,UKM3800067,3172867.00,S30000025,South Lanarkshire,UKM3800,31728.00,UKM38,South Lanarkshire,317.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000905,Pitmedden,UKM5001001,5020101.00,S30000026,Aberdeen City,UKM5001,50201.00,UKM50,Aberdeen City and Aberdeenshire,502.00,UKM5,North Eastern Scotland,5.00,UKM,Scotland
S31000906,Bankhead/Stoneywood,UKM5001002,5020102.00,S30000026,Aberdeen City,UKM5001,50201.00,UKM50,Aberdeen City and Aberdeenshire,502.00,UKM5,North Eastern Scotland,5.00,UKM,Scotland
S31000907,Danestone,UKM5001003,5020103.00,S30000026,Aberdeen City,UKM5001,50201.00,UKM50,Aberdeen City and Aberdeenshire,502.00,UKM5,North Eastern Scotland,5.00,UKM,Scotland
S31000908,Jesmond,UKM5001004,5020104.00,S30000026,Aberdeen City,UKM5001,50201.00,UKM50,Aberdeen City and Aberdeenshire,502.00,UKM5,North Eastern Scotland,5.00,UKM,Scotland
S31000909,Oldmachar,UKM5001005,5020105.00,S30000026,Aberdeen City,UKM5001,50201.00,UKM50,Aberdeen City and Aberdeenshire,502.00,UKM5,North Eastern Scotland,5.00,UKM,Scotland
S31000910,Bridge of Don,UKM5001006,5020106.00,S30000026,Aberdeen City,UKM5001,50201.00,UKM50,Aberdeen City and Aberdeenshire,502.00,UKM5,North Eastern Scotland,5.00,UKM,Scotland
S31000911,Donmouth,UKM5001007,5020107.00,S30000026,Aberdeen City,UKM5001,50201.00,UKM50,Aberdeen City and Aberdeenshire,502.00,UKM5,North Eastern Scotland,5.00,UKM,Scotland
